Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-06-25,65.35,65.88,64.52,64.58,-0.17,-0.26%,152490,198367
2025-06-24,67.57,67.91,64.68,64.75,-3.94,-5.74%,270519,198308
2025-06-23,74.1,75.09,67.16,68.69,-3.58,-4.95%,370987,197117
2025-06-20,72.08,73.65,71.22,72.27,-0.07,-0.10%,407940,193972
2025-06-18,72.03,72.67,70.58,72.34,0.15,+0.21%,346427,187929
2025-06-17,69.51,72.39,69.37,72.19,2.26,+3.23%,338804,187254
2025-06-16,72.5,72.6,67.68,69.93,-0.29,-0.41%,366786,184564
2025-06-13,67.28,71.92,67.25,70.22,3.42,+5.12%,786898,185718
2025-06-12,67.42,67.78,66.08,66.8,-0.37,-0.55%,250650,188456
2025-06-11,64.53,67.33,64.49,67.17,2.31,+3.56%,243397,189424
2025-06-10,65.05,65.68,64.5,64.86,-0.16,-0.25%,176794,189441
2025-06-09,64.69,65.08,64.31,65.02,0.4,+0.62%,128415,187253
2025-06-06,63.73,64.76,63.42,64.62,0.76,+1.19%,148248,186838
2025-06-05,63.26,64.29,63.19,63.86,0.49,+0.77%,126798,186967
2025-06-04,63.93,64.33,62.88,63.37,-0.67,-1.05%,209873,186553
2025-06-03,63.43,64.24,63,64.04,1.1,+1.75%,149964,192677
2025-06-02,61.77,63.82,61.77,62.94,1.53,+2.49%,211731,192684
2025-05-30,62.04,62.71,60.79,61.41,-0.69,-1.11%,213831,192122
2025-05-29,63.1,64.12,61.91,62.1,-1.05,-1.66%,171849,219314
2025-05-28,62.78,63.86,62.57,63.15,0.57,+0.91%,149385,220062
2025-05-27,63.45,63.68,62.05,62.58,-0.57,-0.90%,213341,223958
2025-05-23,62.63,63.32,61.91,63.15,0.21,+0.33%,195068,215232
2025-05-22,63.08,63.5,62.28,62.94,-0.46,-0.73%,185169,205153
2025-05-21,63.89,65.41,63.12,63.4,-0.31,-0.49%,224332,202415
2025-05-20,63.64,63.96,63.17,63.71,0.17,+0.27%,188907,207837
2025-05-19,63.41,63.99,62.9,63.54,-0.16,-0.25%,188661,204656
2025-05-16,63.22,63.89,62.87,63.7,0.38,+0.60%,144854,206649
2025-05-15,64.33,64.33,62.63,63.32,-1.28,-1.98%,244389,205907
2025-05-14,64.98,65.02,64.25,64.6,-0.48,-0.74%,169135,196486
2025-05-13,63.5,65.26,63.44,65.08,1.28,+2.01%,188785,197915
2025-05-12,62.91,64.78,62.63,63.8,1.17,+1.87%,207862,195521
2025-05-09,62.29,63.08,61.88,62.63,0.73,+1.18%,185009,191390
2025-05-08,60.25,62.22,60.25,61.9,1.4,+2.31%,205738,185420
2025-05-07,61.57,62.21,60.28,60.5,-0.98,-1.59%,198722,180699
